,boiling_point,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
sample_226,414.5,7.947361111111111,0.71875,7.947361111111111,0.71875,0.4659651090418909,83.134,74.062,83.073499288,34,0,0.06212432779319017,-0.19834739312121255,0.19834739312121255,0.06212432779319017,1.6666666666666667,2.3333333333333335,2.5,2.543857644448419,51.44900955152481,4.82842712474619,4.0685339390596,4.0685339390596,2.914213562373095,2.2842669695298,2.2842669695298,1.2616672736016925,1.2616672736016925,0.6421334847649,0.6421334847649,0.2558336368008463,0.2558336368008463,-0.51,20.986300857070454,5.49,4.49,3.49,38.59159916688469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,13.344558822616634,6.4208216229260096,6.4208216229260096,6.069221312792274,0.0,0.0,5.261891554738487,0.0,0.0,26.186202068468653,0.0,0.0,0.0,6.069221312792274,0.0,0.0,0.0,0.0,0.0,0.0,11.33111286753076,26.186202068468653,0.0,0.0,0.0,0.0,23.79,0.0,0.0,0.0,0.0,0.0,19.26246486877803,0.0,0.0,0.0,12.992958512482897,5.261891554738487,0.0,0.0,0.0,7.947361111111111,0.0,0.0,2.068611111111111,2.9033333333333333,2.0806944444444446,0.0,0.8,6,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1.70018,25.137999999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sample_227,304.3,3.673611111111111,1.1111111111111112,3.673611111111111,1.1111111111111112,0.4136396804400309,70.13499999999999,60.05499999999999,70.07825032,30,0,-0.03543505048507542,-0.100151220295327,0.100151220295327,0.03543505048507542,1.8,2.0,2.0,2.8473789230876716,35.302968908806456,4.284457050376173,3.914213562373095,3.914213562373095,2.270055610029662,1.914213562373095,1.914213562373095,1.3106601717798212,1.3106601717798212,0.6035533905932737,0.6035533905932737,0.0,0.0,-0.26,9.65148445440323,4.74,2.0073796791443854,3.740000000000001,33.50941645323173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,12.496841729759891,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,0.0,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,5.573104530069267,0.0,6.923737199690624,13.502672883289122,0.0,0.0,0.0,0.0,0.0,1.2546296296296298,0.0,0.0,1.1111111111111112,7.8009259259259265,0.0,0.6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.9725,25.10499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_228,311.7,2.0833333333333335,1.3796296296296298,2.0833333333333335,1.3796296296296298,0.38212381763757036,70.13499999999999,60.05499999999999,70.07825032,30,0,-0.044222970392810215,-0.08901317275117566,0.08901317275117566,0.044222970392810215,1.4,1.6,1.6,3.1431973062780685,38.0,4.284457050376173,4.077350269189626,4.077350269189626,2.270055610029662,1.8660254037844388,1.8660254037844388,1.3660254037844388,1.3660254037844388,0.5773502691896258,0.5773502691896258,0.0,0.0,-0.26,9.65148445440323,4.74,2.0073796791443854,3.740000000000001,33.50941645323173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64912463690315,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,0.0,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.573104530069267,0.0,6.923737199690624,19.92349450621513,0.0,0.0,0.0,0.0,0.0,1.3796296296296298,0.0,0.0,2.0833333333333335,6.203703703703704,0.0,0.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9725,25.10499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_229,293.2,3.560185185185185,0.6481481481481479,3.560185185185185,0.6481481481481479,0.4127372857870009,70.13499999999999,60.05499999999999,70.07825032,30,0,-0.029309967766280236,-0.10282410978035038,0.10282410978035038,0.029309967766280236,1.6,1.8,1.8,2.825749368745867,27.019550008653876,4.284457050376173,3.861807319565799,3.861807319565799,2.270055610029662,1.896282162176448,1.896282162176448,1.4797191962518084,1.4797191962518084,0.47140452079103173,0.47140452079103173,0.0,0.0,-0.26,9.65148445440323,4.74,2.0073796791443854,3.740000000000001,33.50941645323173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,19.92349450621513,5.917906046161393,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,13.847474399381248,0.0,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,13.847474399381248,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,6.076020106833881,20.426410082979746,0.0,0.0,0.0,0.0,0.0,0.0,0.6481481481481479,0.0,1.9166666666666667,7.768518518518517,0.0,0.6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.8284,25.03499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_230,453.1,5.394182098765432,0.7746913580246915,5.394182098765432,0.7746913580246915,0.4166111297695954,141.041,130.96099999999998,140.01595568,44,0,0.022296279464849716,-0.12671696381132985,0.12671696381132985,0.022296279464849716,0.7142857142857143,1.1428571428571428,1.4285714285714286,2.447472887876344,25.26112492884004,5.535533905932738,4.2914628519511915,5.8033207439881,3.414213562373095,2.5345224838248486,3.6035674514745457,1.4386246447890483,2.1945535908075025,0.7672612419124241,1.3017837257372729,0.36575893180125035,0.7437234048104775,0.58,35.509609925153406,7.580000000000002,6.579999999999999,6.580000000000001,54.80555193917933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,6.4208216229260096,12.841643245852019,11.760006889940678,0.0,0.0,23.20187978046503,0.0,0.0,0.0,19.26246486877803,11.760006889940678,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,11.760006889940678,0.0,0.0,19.26246486877803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.601650135792696,6.4208216229260096,0.0,0.0,0.0,23.20187978046503,0.0,10.788364197530864,0.0,0.0,0.0,1.549382716049383,0.0,3.3844753086419757,0.0,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2.6343000000000014,35.291000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
sample_231,367.6,10.143518518518519,0.2129629629629628,10.143518518518519,0.2129629629629628,0.46877109268711886,86.134,76.05399999999999,86.07316494,36,0,0.1318534622268426,-0.2997396385899406,0.2997396385899406,0.1318534622268426,1.5,1.6666666666666667,1.6666666666666667,3.2575861612334887,54.95878455585175,5.1547005383792515,4.485598559653489,4.485598559653489,2.6427344100918364,2.147499818205996,2.147499818205996,1.765350948403754,1.765350948403754,0.8130525295851417,0.8130525295851417,0.0,0.0,-0.33,13.609640474436812,5.670000000000001,1.9565136909816512,1.9424795640326975,38.36054158545974,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,13.847474399381248,6.923737199690624,5.917906046161393,0.0,4.794537184071822,5.783244946364939,0.0,0.0,5.917906046161393,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,5.917906046161393,20.771211599071872,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,11.701150992526333,0.0,0.0,0.0,6.923737199690624,13.847474399381248,0.0,0.0,0.0,0.0,10.143518518518519,0.0,0.0,0.47222222222222254,0.0,0.0,5.3842592592592595,0.0,0.8,6,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1.2314,25.518999999999988,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_232,361.6,10.031944444444445,-0.21296296296296258,10.031944444444445,0.025462962962962576,0.46074798296339087,102.133,92.053,102.06807956,42,0,0.3023791003505635,-0.4631559932494283,0.4631559932494283,0.3023791003505635,1.5714285714285714,2.0,2.0,3.126006652390634,66.48040587771368,5.8618073195657985,4.893846850117352,4.893846850117352,3.125897657686229,2.2986510892386307,2.2986510892386307,1.658187543975612,1.658187543975612,0.40166591302574267,0.40166591302574267,0.33192730526045355,0.33192730526045355,-0.53,19.093583929800843,6.47,2.610921480426842,5.47,43.47408681496662,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,13.847474399381248,6.923737199690624,6.103966387748303,9.53140013787187,5.969305287951849,0.0,0.0,0.0,26.875177986820173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.073271675700152,9.53140013787187,0.0,20.771211599071872,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,12.073271675700152,0.0,0.0,6.923737199690624,0.0,13.847474399381248,4.736862953800049,0.0,4.611111111111111,0.0,10.031944444444445,0.0,0.0,-0.21296296296296258,0.0,0.025462962962962576,5.044444444444444,0.0,0.8,7,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0.9579,26.901999999999987,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_233,450.1,9.930324074074074,-0.7060185185185184,9.930324074074074,0.1805555555555558,0.5668189166571438,102.13299999999998,92.05299999999998,102.06807956,42,0,0.30569455284812064,-0.4810341567461046,0.4810341567461046,0.30569455284812064,1.8571428571428572,2.2857142857142856,2.2857142857142856,3.3434170589539596,68.48040587771366,5.8618073195657985,4.639918936339995,4.639918936339995,3.1807392125526213,2.4091114184167597,2.4091114184167597,1.6475335287433368,1.6475335287433368,1.033943437017994,1.033943437017994,0.17462042625086102,0.17462042625086102,-0.53,27.977093296928835,6.47,2.610921480426842,2.2012614259597805,43.15477533765576,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,13.847474399381248,6.4208216229260096,0.0,5.917906046161393,9.901064578912528,5.969305287951849,0.0,0.0,5.917906046161393,20.268296022307258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,5.917906046161393,20.268296022307258,0.0,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,5.917906046161393,0.0,6.4208216229260096,0.0,6.923737199690624,6.923737199690624,0.0,5.106527394840706,0.0,0.0,9.930324074074074,8.18199074074074,0.0,-0.8865740740740742,0.0,0.7175925925925926,3.5566666666666666,0.0,0.8,7,1,2,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1.1171,27.090799999999987,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_234,375.9,9.647083333333335,-0.9427314814814809,9.647083333333335,0.20486111111111094,0.4987673823665796,101.12499999999999,92.05299999999998,101.06080310791,42,0,0.041383440387569234,-0.5501718623538444,0.5501718623538444,0.041383440387569234,1.7142857142857142,2.2857142857142856,2.4285714285714284,2.8219389370591843,59.10049400592804,5.698670612749268,4.437816924487368,4.437816924487368,3.270055610029662,2.468908462243684,2.468908462243684,1.4755618585214199,1.4755618585214199,0.734454231121842,0.734454231121842,0.3211142625940433,0.3211142625940433,-0.53,29.01955000865388,6.47,3.6528153564899446,5.47,43.15477533765576,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,12.841643245852019,5.969305287951849,0.0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,26.186202068468653,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,26.186202068468653,0.0,0.0,0.0,0.0,40.129999999999995,5.969305287951849,9.901064578912528,0.0,6.4208216229260096,0.0,12.841643245852019,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,9.647083333333335,9.647083333333335,0.0,-0.9427314814814809,0.0,1.86787037037037,1.947361111111111,0.0,0.8,7,0,2,0,0,0,0,0,0,2,0,2,3,0,0,0,0,-0.07350000000000012,24.53199999999999,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_235,379.6,3.2847222222222223,1.25,3.2847222222222223,1.25,0.4576362279207808,85.15,74.062,85.08914935199999,36,0,-0.004891140011689818,-0.3167325809905548,0.3167325809905548,0.004891140011689818,0.8333333333333334,1.5,1.6666666666666667,2.0,19.40990953421706,4.242640687119286,4.035533905932738,4.035533905932738,3.0,2.707106781186547,2.707106781186547,1.810660171779821,1.810660171779821,1.2071067811865472,1.2071067811865472,0.8017766952966366,0.8017766952966366,-0.04,34.3994618804395,4.127785234899329,2.189674338993739,0.9767560019818928,38.743050515494794,5.316788604006331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,25.93115605767717,0.0,0.0,0.0,0.0,0.0,5.316788604006331,0.0,19.26246486877803,13.08951281182515,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,13.08951281182515,0.0,0.0,19.26246486877803,0.0,0.0,0.0,0.0,12.03,0.0,0.0,0.0,0.0,0.0,0.0,32.351977680603184,0.0,0.0,5.316788604006331,0.0,0.0,0.0,0.0,3.2847222222222223,0.0,0.0,0.0,4.215277777777778,2.5,0.0,1.0,6,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0.7599,26.72069999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_236,386.3,8.402777777777779,0.09722222222222232,8.402777777777779,0.09722222222222232,0.4685173382418855,88.14999999999999,76.05399999999999,88.088815004,38,0,0.04789883650898876,-0.3958312170553949,0.3958312170553949,0.04789883650898876,1.3333333333333333,1.5,1.5,3.1684898726705697,33.69332843436965,5.207106781186548,4.654320376686506,4.654320376686506,2.5606601717798214,2.1697811566101115,2.1697811566101115,2.7187740547882404,2.7187740547882404,0.47434164902525683,0.47434164902525683,0.0,0.0,-0.04,12.16479703638053,5.959999999999999,1.6056599286563615,3.9600000000000004,38.99325323761199,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,5.41499046939678,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,5.41499046939678,20.771211599071872,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,5.41499046939678,20.771211599071872,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,12.021872433909698,0.0,0.0,0.0,0.0,20.771211599071872,0.0,5.106527394840706,0.0,0.0,0.0,8.402777777777779,0.09722222222222232,0.0,0.0,0.0,6.25,0.0,1.0,6,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1.0248,26.54079999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_237,337.0,5.538981481481482,0.7213482615268328,5.538981481481482,0.7213482615268328,0.5769044572434487,158.28499999999997,136.10899999999998,158.167065324,68,0,0.04911637304462444,-0.38089861576442585,0.38089861576442585,0.04911637304462444,0.9090909090909091,1.2727272727272727,1.5454545454545454,3.1273714619787736,70.9419624661572,8.69023444431199,8.391375953589305,8.391375953589305,5.201907262607799,4.779257531797425,4.779257531797425,3.5642974905380687,3.5642974905380687,2.198584704241717,2.198584704241717,0.7061125692016756,0.7061125692016756,-0.04,242.16734628632977,10.96,6.656627417550217,6.361606425702812,71.13727528690589,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.53659204461451,11.835812092322787,13.213763929025836,0.0,4.736862953800049,0.0,0.0,0.0,11.835812092322787,40.53659204461451,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,11.835812092322787,40.53659204461451,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,25.04957602134862,12.841643245852019,0.0,0.0,27.694948798762496,4.736862953800049,5.538981481481482,0.0,0.0,0.0,0.0,1.4426965230536657,0.0,2.4454483182161755,10.739540343915344,0.0,1.0,11,0,1,0,0,0,0,0,0,1,0,1,6,0,0,0,0,3.095200000000002,49.72900000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_238,332.1,5.731111111111112,0.44587962962962946,5.731111111111112,0.44587962962962946,0.5755262421090028,158.28499999999997,136.10899999999998,158.167065324,68,0,0.05500771880268619,-0.37556969633141307,0.37556969633141307,0.05500771880268619,0.9090909090909091,1.2727272727272727,1.5454545454545454,3.317874055589367,70.9419624661572,8.69023444431199,8.391375953589305,8.391375953589305,5.201907262607799,4.856815202471104,4.856815202471104,3.3346674677296715,3.3346674677296715,1.8550184154805514,1.8550184154805514,1.3457095280349027,1.3457095280349027,-0.04,209.90821786208994,10.96,6.656627417550217,6.361606425702812,71.1372752869059,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,26.689117645233267,0.0,12.207932775496605,4.736862953800049,0.0,0.0,0.0,0.0,65.58616806596314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.207932775496605,4.736862953800049,0.0,53.378235290466534,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,12.207932775496605,0.0,25.683286491704038,0.0,0.0,27.694948798762496,4.736862953800049,5.731111111111112,0.0,0.0,0.0,0.0,0.0,0.0,5.713318688586546,8.72223686696901,0.0,1.0,11,0,1,0,0,0,0,0,0,1,0,1,6,0,0,0,0,3.380200000000002,49.825000000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_239,328.4,4.9375,0.04166666666666652,4.9375,0.04166666666666652,0.4349873803799564,88.14999999999999,76.05399999999999,88.088815004,38,0,0.05942520764405295,-0.3791035972502146,0.3791035972502146,0.05942520764405295,1.1666666666666667,1.3333333333333333,1.3333333333333333,3.168489872670569,33.69332843436965,5.207106781186548,4.908248290463863,4.908248290463863,2.5606601717798214,2.1123724356957947,2.1123724356957947,2.3164965809277263,2.3164965809277263,0.6123724356957946,0.6123724356957946,0.0,0.0,-0.04,12.16479703638053,5.959999999999999,1.6056599286563615,3.9600000000000004,39.31256471492286,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,7.109797541277533,5.601050810983688,4.736862953800049,0.0,0.0,0.0,0.0,26.37226241005556,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.710848352261221,4.736862953800049,0.0,20.771211599071872,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,5.601050810983688,0.0,0.0,0.0,7.109797541277533,20.771211599071872,0.0,4.736862953800049,4.9375,0.0,0.0,0.0,0.04166666666666652,0.0,0.0,0.0,6.0625,1.7083333333333333,1.0,6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.4313,26.761999999999986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
